size_bytes,size_kb,size_mb,elements,cycles_per_iteration
786432,768,0.75,196608,16.2912
787456,769,0.750977,196864,16.2805
788480,770,0.751953,197120,16.2583
789504,771,0.75293,197376,16.2522
790528,772,0.753906,197632,16.3001
791552,773,0.754883,197888,16.2165
792576,774,0.755859,198144,16.3481
793600,775,0.756836,198400,16.4046
794624,776,0.757812,198656,16.4215
795648,777,0.758789,198912,16.3241
796672,778,0.759766,199168,16.3195
797696,779,0.760742,199424,16.2643
798720,780,0.761719,199680,16.3182
799744,781,0.762695,199936,16.2846
800768,782,0.763672,200192,16.3931
801792,783,0.764648,200448,16.3824
802816,784,0.765625,200704,16.2906
803840,785,0.766602,200960,16.3439
804864,786,0.767578,201216,16.524
805888,787,0.768555,201472,16.3773
806912,788,0.769531,201728,16.3386
807936,789,0.770508,201984,16.3028
808960,790,0.771484,202240,16.3234
809984,791,0.772461,202496,16.2819
811008,792,0.773438,202752,16.3982
812032,793,0.774414,203008,16.34
813056,794,0.775391,203264,16.3427
814080,795,0.776367,203520,17.5385
815104,796,0.777344,203776,17.0621
816128,797,0.77832,204032,16.345
817152,798,0.779297,204288,16.3683
818176,799,0.780273,204544,16.3533
819200,800,0.78125,204800,16.2726
820224,801,0.782227,205056,16.3613
821248,802,0.783203,205312,16.3397
822272,803,0.78418,205568,16.4089
823296,804,0.785156,205824,16.3316
824320,805,0.786133,206080,16.3652
825344,806,0.787109,206336,16.3332
826368,807,0.788086,206592,23.1014
827392,808,0.789062,206848,26.6384
828416,809,0.790039,207104,23.9768
829440,810,0.791016,207360,20.7694
830464,811,0.791992,207616,19.2727
831488,812,0.792969,207872,18.7829
832512,813,0.793945,208128,18.7137
833536,814,0.794922,208384,20.3265
834560,815,0.795898,208640,19.22
835584,816,0.796875,208896,18.7923
836608,817,0.797852,209152,18.8201
837632,818,0.798828,209408,18.9201
838656,819,0.799805,209664,16.4788
839680,820,0.800781,209920,18.6197
840704,821,0.801758,210176,18.4942
841728,822,0.802734,210432,19.5173
842752,823,0.803711,210688,17.5779
843776,824,0.804688,210944,17.5012
844800,825,0.805664,211200,17.5962
845824,826,0.806641,211456,17.5145
846848,827,0.807617,211712,21.9795
847872,828,0.808594,211968,18.0163
848896,829,0.80957,212224,16.4273
849920,830,0.810547,212480,17.6628
850944,831,0.811523,212736,17.6476
851968,832,0.8125,212992,17.1813
852992,833,0.813477,213248,17.4101
854016,834,0.814453,213504,17.4482
855040,835,0.81543,213760,17.3147
856064,836,0.816406,214016,17.4101
857088,837,0.817383,214272,18.0949
858112,838,0.818359,214528,17.4858
859136,839,0.819336,214784,17.9638
860160,840,0.820312,215040,25.5946
861184,841,0.821289,215296,17.412
862208,842,0.822266,215552,17.366
863232,843,0.823242,215808,17.5791
864256,844,0.824219,216064,17.4188
865280,845,0.825195,216320,17.4234
866304,846,0.826172,216576,17.3536
867328,847,0.827148,216832,17.4951
868352,848,0.828125,217088,28.5765
869376,849,0.829102,217344,20.2617
870400,850,0.830078,217600,17.9661
871424,851,0.831055,217856,17.3446
872448,852,0.832031,218112,20.5917
873472,853,0.833008,218368,17.7903
874496,854,0.833984,218624,23.886
875520,855,0.834961,218880,23.2204
876544,856,0.835938,219136,18.0922
877568,857,0.836914,219392,19.1706
878592,858,0.837891,219648,19.2765
879616,859,0.838867,219904,17.5524
880640,860,0.839844,220160,16.3023
881664,861,0.84082,220416,16.4522
882688,862,0.841797,220672,18.7342
883712,863,0.842773,220928,17.3607
884736,864,0.84375,221184,17.9923
885760,865,0.844727,221440,17.5474
886784,866,0.845703,221696,17.3229
887808,867,0.84668,221952,22.7566
888832,868,0.847656,222208,28.777
889856,869,0.848633,222464,20.474
890880,870,0.849609,222720,20.0896
891904,871,0.850586,222976,17.6568
892928,872,0.851562,223232,17.4273
893952,873,0.852539,223488,19.0878
894976,874,0.853516,223744,17.4972
896000,875,0.854492,224000,17.549
897024,876,0.855469,224256,17.8917
898048,877,0.856445,224512,24.5616
899072,878,0.857422,224768,19.342
900096,879,0.858398,225024,17.1227
901120,880,0.859375,225280,18.0376
902144,881,0.860352,225536,17.4504
903168,882,0.861328,225792,18.8489
904192,883,0.862305,226048,17.4824
905216,884,0.863281,226304,17.3544
906240,885,0.864258,226560,17.553
907264,886,0.865234,226816,17.4225
908288,887,0.866211,227072,17.3451
909312,888,0.867188,227328,20.9229
910336,889,0.868164,227584,16.4201
911360,890,0.869141,227840,18.1418
912384,891,0.870117,228096,17.6247
913408,892,0.871094,228352,18.0007
914432,893,0.87207,228608,19.5675
915456,894,0.873047,228864,19.0654
916480,895,0.874023,229120,18.6843
917504,896,0.875,229376,17.7194
918528,897,0.875977,229632,17.4472
919552,898,0.876953,229888,19.2332
920576,899,0.87793,230144,16.6717
921600,900,0.878906,230400,17.9988
922624,901,0.879883,230656,17.5256
923648,902,0.880859,230912,19.457
924672,903,0.881836,231168,17.505
925696,904,0.882812,231424,17.863
926720,905,0.883789,231680,17.5916
927744,906,0.884766,231936,17.3366
928768,907,0.885742,232192,17.5193
929792,908,0.886719,232448,18.8882
930816,909,0.887695,232704,19.8576
931840,910,0.888672,232960,25.3539
932864,911,0.889648,233216,17.3201
933888,912,0.890625,233472,17.7104
934912,913,0.891602,233728,17.4191
935936,914,0.892578,233984,17.239
936960,915,0.893555,234240,18.8134
937984,916,0.894531,234496,17.221
939008,917,0.895508,234752,18.8262
940032,918,0.896484,235008,17.932
941056,919,0.897461,235264,16.4004
942080,920,0.898438,235520,19.2416
943104,921,0.899414,235776,17.2709
944128,922,0.900391,236032,17.4205
945152,923,0.901367,236288,19.4425
946176,924,0.902344,236544,17.6585
947200,925,0.90332,236800,18.0754
948224,926,0.904297,237056,16.4054
949248,927,0.905273,237312,17.8717
950272,928,0.90625,237568,18.1893
951296,929,0.907227,237824,16.9768
952320,930,0.908203,238080,18.0267
953344,931,0.90918,238336,17.4383
954368,932,0.910156,238592,18.3935
955392,933,0.911133,238848,19.2642
956416,934,0.912109,239104,18.8262
957440,935,0.913086,239360,17.9383
958464,936,0.914062,239616,18.036
959488,937,0.915039,239872,18.0469
960512,938,0.916016,240128,18.1037
961536,939,0.916992,240384,17.7305
962560,940,0.917969,240640,18.0484
963584,941,0.918945,240896,17.9968
964608,942,0.919922,241152,18.4575
965632,943,0.920898,241408,17.9237
966656,944,0.921875,241664,17.8903
967680,945,0.922852,241920,18.0837
968704,946,0.923828,242176,18.3402
969728,947,0.924805,242432,19.4526
970752,948,0.925781,242688,18.7321
971776,949,0.926758,242944,18.0827
972800,950,0.927734,243200,18.2943
973824,951,0.928711,243456,20.3548
974848,952,0.929688,243712,19.8425
975872,953,0.930664,243968,18.1759
976896,954,0.931641,244224,20.8857
977920,955,0.932617,244480,19.6342
978944,956,0.933594,244736,21.9723
979968,957,0.93457,244992,20.4378
980992,958,0.935547,245248,20.4061
982016,959,0.936523,245504,20.1829
983040,960,0.9375,245760,19.4999
984064,961,0.938477,246016,27.0667
985088,962,0.939453,246272,19.2745
986112,963,0.94043,246528,20.4636
987136,964,0.941406,246784,20.0883
988160,965,0.942383,247040,19.4064
989184,966,0.943359,247296,20.5383
990208,967,0.944336,247552,19.2132
991232,968,0.945312,247808,19.1526
992256,969,0.946289,248064,19.2675
993280,970,0.947266,248320,18.2502
994304,971,0.948242,248576,18.6105
995328,972,0.949219,248832,20.4155
996352,973,0.950195,249088,17.9851
997376,974,0.951172,249344,18.8546
998400,975,0.952148,249600,17.322
999424,976,0.953125,249856,18.4365
1000448,977,0.954102,250112,19.2569
1001472,978,0.955078,250368,20.3108
1002496,979,0.956055,250624,19.8845
1003520,980,0.957031,250880,19.67
1004544,981,0.958008,251136,18.4644
1005568,982,0.958984,251392,20.2697
1006592,983,0.959961,251648,20.3895
1007616,984,0.960938,251904,20.5746
1008640,985,0.961914,252160,19.3923
1009664,986,0.962891,252416,17.9754
1010688,987,0.963867,252672,20.4595
1011712,988,0.964844,252928,21.9566
1012736,989,0.96582,253184,19.9718
1013760,990,0.966797,253440,35.5705
1014784,991,0.967773,253696,19.2578
1015808,992,0.96875,253952,19.8816
1016832,993,0.969727,254208,20.118
1017856,994,0.970703,254464,21.574
1018880,995,0.97168,254720,20.3794
1019904,996,0.972656,254976,21.7771
1020928,997,0.973633,255232,21.4132
1021952,998,0.974609,255488,19.5204
1022976,999,0.975586,255744,19.8124
1024000,1000,0.976562,256000,20.3875
1025024,1001,0.977539,256256,23.0943
1026048,1002,0.978516,256512,18.865
1027072,1003,0.979492,256768,18.086
1028096,1004,0.980469,257024,21.1823
1029120,1005,0.981445,257280,35.5825
1030144,1006,0.982422,257536,24.3705
1031168,1007,0.983398,257792,25.3428
1032192,1008,0.984375,258048,21.0018
1033216,1009,0.985352,258304,19.3077
1034240,1010,0.986328,258560,20.2951
1035264,1011,0.987305,258816,19.8931
1036288,1012,0.988281,259072,18.2956
1037312,1013,0.989258,259328,23.6007
1038336,1014,0.990234,259584,24.2488
1039360,1015,0.991211,259840,18.0504
1040384,1016,0.992188,260096,17.6713
1041408,1017,0.993164,260352,20.4009
1042432,1018,0.994141,260608,18.6082
1043456,1019,0.995117,260864,16.7229
1044480,1020,0.996094,261120,18.052
1045504,1021,0.99707,261376,18.0442
1046528,1022,0.998047,261632,18.4601
1047552,1023,0.999023,261888,22.1494
1048576,1024,1,262144,16.3802
1049600,1025,1.00098,262400,18.2717
1050624,1026,1.00195,262656,18.1793
1051648,1027,1.00293,262912,19.607
1052672,1028,1.00391,263168,18.1913
1053696,1029,1.00488,263424,18.417
1054720,1030,1.00586,263680,18.1995
1055744,1031,1.00684,263936,18.3296
1056768,1032,1.00781,264192,25.0828
1057792,1033,1.00879,264448,16.7788
1058816,1034,1.00977,264704,16.9444
1059840,1035,1.01074,264960,21.2389
1060864,1036,1.01172,265216,17.3642
1061888,1037,1.0127,265472,19.7675
1062912,1038,1.01367,265728,16.8223
1063936,1039,1.01465,265984,18.0058
1064960,1040,1.01562,266240,19.1071
1065984,1041,1.0166,266496,18.1969
1067008,1042,1.01758,266752,18.0092
1068032,1043,1.01855,267008,18.048
1069056,1044,1.01953,267264,19.2825
1070080,1045,1.02051,267520,17.6187
1071104,1046,1.02148,267776,19.503
1072128,1047,1.02246,268032,17.92
1073152,1048,1.02344,268288,19.0795
1074176,1049,1.02441,268544,20.7224
1075200,1050,1.02539,268800,17.7586
1076224,1051,1.02637,269056,31.6112
1077248,1052,1.02734,269312,18.7034
1078272,1053,1.02832,269568,18.7275
1079296,1054,1.0293,269824,18.1272
1080320,1055,1.03027,270080,19.6944
1081344,1056,1.03125,270336,17.8669
1082368,1057,1.03223,270592,18.904
1083392,1058,1.0332,270848,21.5022
1084416,1059,1.03418,271104,22.5346
1085440,1060,1.03516,271360,18.1327
1086464,1061,1.03613,271616,20.1456
1087488,1062,1.03711,271872,18.0408
1088512,1063,1.03809,272128,17.2727
1089536,1064,1.03906,272384,17.1197
1090560,1065,1.04004,272640,17.4355
1091584,1066,1.04102,272896,18.5709
1092608,1067,1.04199,273152,20.4254
1093632,1068,1.04297,273408,17.7312
1094656,1069,1.04395,273664,17.6276
1095680,1070,1.04492,273920,18.9153
1096704,1071,1.0459,274176,18.0951
1097728,1072,1.04688,274432,17.2072
1098752,1073,1.04785,274688,17.1787
1099776,1074,1.04883,274944,17.145
1100800,1075,1.0498,275200,17.3391
1101824,1076,1.05078,275456,19.0641
1102848,1077,1.05176,275712,17.9967
1103872,1078,1.05273,275968,17.328
1104896,1079,1.05371,276224,17.8204
1105920,1080,1.05469,276480,17.7255
1106944,1081,1.05566,276736,17.75
1107968,1082,1.05664,276992,18.3943
1108992,1083,1.05762,277248,19.7933
1110016,1084,1.05859,277504,21.1744
1111040,1085,1.05957,277760,18.3346
1112064,1086,1.06055,278016,19.1532
1113088,1087,1.06152,278272,17.4667
1114112,1088,1.0625,278528,17.3956
1115136,1089,1.06348,278784,18.0512
1116160,1090,1.06445,279040,17.8179
1117184,1091,1.06543,279296,17.9819
1118208,1092,1.06641,279552,17.6802
1119232,1093,1.06738,279808,22.9381
1120256,1094,1.06836,280064,20.228
1121280,1095,1.06934,280320,23.8852
1122304,1096,1.07031,280576,18.5238
1123328,1097,1.07129,280832,18.443
1124352,1098,1.07227,281088,17.6431
1125376,1099,1.07324,281344,17.1585
1126400,1100,1.07422,281600,17.3564
1127424,1101,1.0752,281856,18.2129
1128448,1102,1.07617,282112,23.0524
1129472,1103,1.07715,282368,17.323
1130496,1104,1.07812,282624,17.4497
1131520,1105,1.0791,282880,17.4757
1132544,1106,1.08008,283136,18.9944
1133568,1107,1.08105,283392,17.7548
1134592,1108,1.08203,283648,17.3519
1135616,1109,1.08301,283904,17.1284
1136640,1110,1.08398,284160,17.2483
1137664,1111,1.08496,284416,20.1826
1138688,1112,1.08594,284672,21.6548
1139712,1113,1.08691,284928,17.3385
1140736,1114,1.08789,285184,17.1459
1141760,1115,1.08887,285440,17.3999
1142784,1116,1.08984,285696,17.4152
1143808,1117,1.09082,285952,17.3543
1144832,1118,1.0918,286208,17.2617
1145856,1119,1.09277,286464,17.4755
1146880,1120,1.09375,286720,17.8494
1147904,1121,1.09473,286976,17.8255
1148928,1122,1.0957,287232,17.2731
1149952,1123,1.09668,287488,17.264
1150976,1124,1.09766,287744,17.3739
1152000,1125,1.09863,288000,21.1336
1153024,1126,1.09961,288256,17.6214
1154048,1127,1.10059,288512,17.2808
1155072,1128,1.10156,288768,17.7795
1156096,1129,1.10254,289024,23.4951
1157120,1130,1.10352,289280,20.4573
1158144,1131,1.10449,289536,17.12
1159168,1132,1.10547,289792,17.5907
1160192,1133,1.10645,290048,17.381
1161216,1134,1.10742,290304,18.1002
1162240,1135,1.1084,290560,17.0917
1163264,1136,1.10938,290816,18.7142
1164288,1137,1.11035,291072,19.1736
1165312,1138,1.11133,291328,17.0507
1166336,1139,1.1123,291584,17.2462
1167360,1140,1.11328,291840,17.5744
1168384,1141,1.11426,292096,17.6978
1169408,1142,1.11523,292352,17.1353
1170432,1143,1.11621,292608,18.2404
1171456,1144,1.11719,292864,17.071
1172480,1145,1.11816,293120,17.2254
1173504,1146,1.11914,293376,19.7856
1174528,1147,1.12012,293632,17.4865
1175552,1148,1.12109,293888,17.48
1176576,1149,1.12207,294144,17.1205
1177600,1150,1.12305,294400,17.1406
1178624,1151,1.12402,294656,17.1788
1179648,1152,1.125,294912,17.1828
1180672,1153,1.12598,295168,17.2514
1181696,1154,1.12695,295424,18.5237
1182720,1155,1.12793,295680,22.8893
1183744,1156,1.12891,295936,17.5245
1184768,1157,1.12988,296192,17.1067
1185792,1158,1.13086,296448,17.1521
1186816,1159,1.13184,296704,18.2998
1187840,1160,1.13281,296960,18.2064
1188864,1161,1.13379,297216,17.1784
1189888,1162,1.13477,297472,17.7255
1190912,1163,1.13574,297728,17.1546
1191936,1164,1.13672,297984,17.7871
1192960,1165,1.1377,298240,17.4241
1193984,1166,1.13867,298496,17.4211
1195008,1167,1.13965,298752,17.4074
1196032,1168,1.14062,299008,18.2644
1197056,1169,1.1416,299264,17.4659
1198080,1170,1.14258,299520,17.4547
1199104,1171,1.14355,299776,17.8913
1200128,1172,1.14453,300032,19.1451
1201152,1173,1.14551,300288,18.4713
1202176,1174,1.14648,300544,17.7548
1203200,1175,1.14746,300800,17.4529
1204224,1176,1.14844,301056,18.2069
1205248,1177,1.14941,301312,17.8796
1206272,1178,1.15039,301568,18.0763
1207296,1179,1.15137,301824,18.7817
1208320,1180,1.15234,302080,17.5032
1209344,1181,1.15332,302336,24.4175
1210368,1182,1.1543,302592,17.7785
1211392,1183,1.15527,302848,17.5331
1212416,1184,1.15625,303104,17.376
1213440,1185,1.15723,303360,17.2886
1214464,1186,1.1582,303616,17.1199
1215488,1187,1.15918,303872,17.1979
1216512,1188,1.16016,304128,18.2417
1217536,1189,1.16113,304384,17.0646
1218560,1190,1.16211,304640,17.4026
1219584,1191,1.16309,304896,17.6123
1220608,1192,1.16406,305152,17.1866
1221632,1193,1.16504,305408,17.1239
1222656,1194,1.16602,305664,17.1069
1223680,1195,1.16699,305920,17.1373
1224704,1196,1.16797,306176,17.1258
1225728,1197,1.16895,306432,17.0532
1226752,1198,1.16992,306688,20.9194
1227776,1199,1.1709,306944,18.5679
1228800,1200,1.17188,307200,18.2567
1229824,1201,1.17285,307456,17.5563
1230848,1202,1.17383,307712,17.3691
1231872,1203,1.1748,307968,17.3494
1232896,1204,1.17578,308224,17.2884
1233920,1205,1.17676,308480,19.11
1234944,1206,1.17773,308736,18.6568
1235968,1207,1.17871,308992,22.5109
1236992,1208,1.17969,309248,21.1155
1238016,1209,1.18066,309504,17.8369
1239040,1210,1.18164,309760,18.7224
1240064,1211,1.18262,310016,17.104
1241088,1212,1.18359,310272,17.1885
1242112,1213,1.18457,310528,18.2798
1243136,1214,1.18555,310784,17.4959
1244160,1215,1.18652,311040,20.4432
1245184,1216,1.1875,311296,17.4228
1246208,1217,1.18848,311552,17.0707
1247232,1218,1.18945,311808,17.028
1248256,1219,1.19043,312064,17.1972
1249280,1220,1.19141,312320,17.025
1250304,1221,1.19238,312576,17.216
1251328,1222,1.19336,312832,17.1045
1252352,1223,1.19434,313088,18.9459
1253376,1224,1.19531,313344,17.2473
1254400,1225,1.19629,313600,17.3411
1255424,1226,1.19727,313856,17.4363
1256448,1227,1.19824,314112,17.1755
1257472,1228,1.19922,314368,17.4921
1258496,1229,1.2002,314624,17.0319
1259520,1230,1.20117,314880,17.5053
1260544,1231,1.20215,315136,28.7826
1261568,1232,1.20312,315392,17.3263
1262592,1233,1.2041,315648,17.801
1263616,1234,1.20508,315904,17.3166
1264640,1235,1.20605,316160,17.2815
1265664,1236,1.20703,316416,18.0867
1266688,1237,1.20801,316672,16.9415
1267712,1238,1.20898,316928,17.0678
1268736,1239,1.20996,317184,19.3983
1269760,1240,1.21094,317440,20.5655
1270784,1241,1.21191,317696,17.2909
1271808,1242,1.21289,317952,17.9493
1272832,1243,1.21387,318208,17.0407
1273856,1244,1.21484,318464,18.1514
1274880,1245,1.21582,318720,17.3244
1275904,1246,1.2168,318976,17.4381
1276928,1247,1.21777,319232,17.1335
1277952,1248,1.21875,319488,20.3464
1278976,1249,1.21973,319744,18.7602
1280000,1250,1.2207,320000,17.3768
1281024,1251,1.22168,320256,17.0066
1282048,1252,1.22266,320512,17.2042
1283072,1253,1.22363,320768,18.6744
1284096,1254,1.22461,321024,17.1872
1285120,1255,1.22559,321280,17.4327
1286144,1256,1.22656,321536,17.9182
1287168,1257,1.22754,321792,18.0673
1288192,1258,1.22852,322048,17.6316
1289216,1259,1.22949,322304,18.2229
1290240,1260,1.23047,322560,19.2066
1291264,1261,1.23145,322816,17.935
1292288,1262,1.23242,323072,17.5161
1293312,1263,1.2334,323328,19.5779
1294336,1264,1.23438,323584,21.965
1295360,1265,1.23535,323840,17.8873
1296384,1266,1.23633,324096,18.5268
1297408,1267,1.2373,324352,17.4068
1298432,1268,1.23828,324608,17.6158
1299456,1269,1.23926,324864,18.3506
1300480,1270,1.24023,325120,17.4505
1301504,1271,1.24121,325376,18.5548
1302528,1272,1.24219,325632,17.7245
1303552,1273,1.24316,325888,17.5374
1304576,1274,1.24414,326144,17.7413
1305600,1275,1.24512,326400,17.6888
1306624,1276,1.24609,326656,18.1989
1307648,1277,1.24707,326912,17.632
1308672,1278,1.24805,327168,17.4117
1309696,1279,1.24902,327424,19.0049
1310720,1280,1.25,327680,20.4111
1311744,1281,1.25098,327936,18.7159
1312768,1282,1.25195,328192,17.3795
1313792,1283,1.25293,328448,17.6647
1314816,1284,1.25391,328704,19.9605
1315840,1285,1.25488,328960,18.4086
1316864,1286,1.25586,329216,17.2151
1317888,1287,1.25684,329472,18.2576
1318912,1288,1.25781,329728,24.1302
1319936,1289,1.25879,329984,17.4508
1320960,1290,1.25977,330240,17.0772
1321984,1291,1.26074,330496,17.2409
1323008,1292,1.26172,330752,17.0198
1324032,1293,1.2627,331008,18.0693
1325056,1294,1.26367,331264,19.74
1326080,1295,1.26465,331520,17.0821
1327104,1296,1.26562,331776,17.9933
1328128,1297,1.2666,332032,17.3535
1329152,1298,1.26758,332288,17.4105
1330176,1299,1.26855,332544,17.0613
1331200,1300,1.26953,332800,17.1362
1332224,1301,1.27051,333056,17.1558
1333248,1302,1.27148,333312,17.1163
1334272,1303,1.27246,333568,17.02
1335296,1304,1.27344,333824,21.3117
1336320,1305,1.27441,334080,20.5105
1337344,1306,1.27539,334336,21.567
1338368,1307,1.27637,334592,17.9724
1339392,1308,1.27734,334848,17.6077
1340416,1309,1.27832,335104,16.9841
1341440,1310,1.2793,335360,17.186
1342464,1311,1.28027,335616,17.0126
1343488,1312,1.28125,335872,23.0176
1344512,1313,1.28223,336128,17.2514
1345536,1314,1.2832,336384,17.1241
1346560,1315,1.28418,336640,17.9005
1347584,1316,1.28516,336896,17.9655
1348608,1317,1.28613,337152,17.2359
1349632,1318,1.28711,337408,16.9609
1350656,1319,1.28809,337664,18.2824
1351680,1320,1.28906,337920,17.6653
1352704,1321,1.29004,338176,17.3249
1353728,1322,1.29102,338432,18.4124
1354752,1323,1.29199,338688,17.9828
1355776,1324,1.29297,338944,17.187
1356800,1325,1.29395,339200,18.0353
1357824,1326,1.29492,339456,17.7032
1358848,1327,1.2959,339712,17.6734
1359872,1328,1.29688,339968,17.8077
1360896,1329,1.29785,340224,17.6179
1361920,1330,1.29883,340480,16.9868
1362944,1331,1.2998,340736,17.1226
1363968,1332,1.30078,340992,17.9978
1364992,1333,1.30176,341248,16.8773
1366016,1334,1.30273,341504,17.1057
1367040,1335,1.30371,341760,16.9465
1368064,1336,1.30469,342016,21.6539
1369088,1337,1.30566,342272,17.3079
1370112,1338,1.30664,342528,17.9138
1371136,1339,1.30762,342784,17.5739
1372160,1340,1.30859,343040,17.0937
1373184,1341,1.30957,343296,17.1098
1374208,1342,1.31055,343552,17.6898
1375232,1343,1.31152,343808,16.8987
1376256,1344,1.3125,344064,17.7407
1377280,1345,1.31348,344320,16.9551
1378304,1346,1.31445,344576,17.2104
1379328,1347,1.31543,344832,17.1621
1380352,1348,1.31641,345088,17.1945
1381376,1349,1.31738,345344,17.2134
1382400,1350,1.31836,345600,18.0887
1383424,1351,1.31934,345856,22.2511
1384448,1352,1.32031,346112,21.5047
1385472,1353,1.32129,346368,17.0324
1386496,1354,1.32227,346624,17.0842
1387520,1355,1.32324,346880,16.9692
1388544,1356,1.32422,347136,17.0964
1389568,1357,1.3252,347392,17.9765
1390592,1358,1.32617,347648,20.0023
1391616,1359,1.32715,347904,17.4021
1392640,1360,1.32812,348160,17.2188
1393664,1361,1.3291,348416,17.2159
1394688,1362,1.33008,348672,17.0031
1395712,1363,1.33105,348928,17.1769
1396736,1364,1.33203,349184,17.1045
1397760,1365,1.33301,349440,17.1235
1398784,1366,1.33398,349696,20.0332
1399808,1367,1.33496,349952,17.213
1400832,1368,1.33594,350208,17.8991
1401856,1369,1.33691,350464,17.3167
1402880,1370,1.33789,350720,17.0536
1403904,1371,1.33887,350976,17.1639
1404928,1372,1.33984,351232,17.9261
1405952,1373,1.34082,351488,16.9526
1406976,1374,1.3418,351744,16.9431
1408000,1375,1.34277,352000,17.3876
1409024,1376,1.34375,352256,22.3682
1410048,1377,1.34473,352512,17.065
1411072,1378,1.3457,352768,17.4531
1412096,1379,1.34668,353024,17.2437
1413120,1380,1.34766,353280,16.9589
1414144,1381,1.34863,353536,16.9884
1415168,1382,1.34961,353792,17.059
1416192,1383,1.35059,354048,18.4147
1417216,1384,1.35156,354304,23.5737
1418240,1385,1.35254,354560,17.2479
1419264,1386,1.35352,354816,17.187
1420288,1387,1.35449,355072,16.9246
1421312,1388,1.35547,355328,17.0922
1422336,1389,1.35645,355584,16.8085
1423360,1390,1.35742,355840,17.5039
1424384,1391,1.3584,356096,21.283
1425408,1392,1.35938,356352,17.2894
1426432,1393,1.36035,356608,18.4017
1427456,1394,1.36133,356864,16.9299
1428480,1395,1.3623,357120,16.9007
1429504,1396,1.36328,357376,17.1451
1430528,1397,1.36426,357632,17.2074
1431552,1398,1.36523,357888,18.0011
1432576,1399,1.36621,358144,19.1092
1433600,1400,1.36719,358400,17.5512
1434624,1401,1.36816,358656,17.6911
1435648,1402,1.36914,358912,17.1077
1436672,1403,1.37012,359168,17.1487
1437696,1404,1.37109,359424,17.2406
1438720,1405,1.37207,359680,16.9597
1439744,1406,1.37305,359936,17.6097
1440768,1407,1.37402,360192,21.8134
1441792,1408,1.375,360448,26.0276
1442816,1409,1.37598,360704,17.0907
1443840,1410,1.37695,360960,17.9951
1444864,1411,1.37793,361216,16.8919
1445888,1412,1.37891,361472,21.304
1446912,1413,1.37988,361728,17.0177
1447936,1414,1.38086,361984,17.365
1448960,1415,1.38184,362240,17.2014
1449984,1416,1.38281,362496,16.9648
1451008,1417,1.38379,362752,16.9506
1452032,1418,1.38477,363008,17.2149
1453056,1419,1.38574,363264,17.2487
1454080,1420,1.38672,363520,16.9871
1455104,1421,1.3877,363776,18.3498
1456128,1422,1.38867,364032,17.2859
1457152,1423,1.38965,364288,17.1157
1458176,1424,1.39062,364544,17.5977
1459200,1425,1.3916,364800,16.9472
1460224,1426,1.39258,365056,17.2934
1461248,1427,1.39355,365312,17.1594
1462272,1428,1.39453,365568,19.4892
1463296,1429,1.39551,365824,17.2729
1464320,1430,1.39648,366080,17.335
1465344,1431,1.39746,366336,17.2511
1466368,1432,1.39844,366592,16.9295
1467392,1433,1.39941,366848,16.9817
1468416,1434,1.40039,367104,16.961
1469440,1435,1.40137,367360,17.3796
1470464,1436,1.40234,367616,21.2361
1471488,1437,1.40332,367872,17.0759
1472512,1438,1.4043,368128,17.077
1473536,1439,1.40527,368384,16.9177
1474560,1440,1.40625,368640,18.148
1475584,1441,1.40723,368896,16.8645
1476608,1442,1.4082,369152,16.9708
1477632,1443,1.40918,369408,17.521
1478656,1444,1.41016,369664,19.3133
1479680,1445,1.41113,369920,16.8939
1480704,1446,1.41211,370176,17.2537
1481728,1447,1.41309,370432,18.0331
1482752,1448,1.41406,370688,16.8867
1483776,1449,1.41504,370944,16.8752
1484800,1450,1.41602,371200,17.4177
1485824,1451,1.41699,371456,18.2536
1486848,1452,1.41797,371712,17.1731
1487872,1453,1.41895,371968,16.905
1488896,1454,1.41992,372224,17.7408
1489920,1455,1.4209,372480,16.8187
1490944,1456,1.42188,372736,16.9983
1491968,1457,1.42285,372992,17.844
1492992,1458,1.42383,373248,17.6777
1494016,1459,1.4248,373504,19.1862
1495040,1460,1.42578,373760,17.0639
1496064,1461,1.42676,374016,17.1265
1497088,1462,1.42773,374272,17.1032
1498112,1463,1.42871,374528,23.2823
1499136,1464,1.42969,374784,17.5623
1500160,1465,1.43066,375040,16.7973
1501184,1466,1.43164,375296,17.4863
1502208,1467,1.43262,375552,17.7279
1503232,1468,1.43359,375808,18.0396
1504256,1469,1.43457,376064,16.9068
1505280,1470,1.43555,376320,18.1051
1506304,1471,1.43652,376576,17.8368
1507328,1472,1.4375,376832,20.8212
1508352,1473,1.43848,377088,21.2186
1509376,1474,1.43945,377344,17.1539
1510400,1475,1.44043,377600,17.8084
1511424,1476,1.44141,377856,16.9843
1512448,1477,1.44238,378112,17.7234
1513472,1478,1.44336,378368,17.0656
1514496,1479,1.44434,378624,18.388
1515520,1480,1.44531,378880,17.1757
1516544,1481,1.44629,379136,17.0657
1517568,1482,1.44727,379392,17.0585
1518592,1483,1.44824,379648,16.9602
1519616,1484,1.44922,379904,17.7987
1520640,1485,1.4502,380160,16.8506
1521664,1486,1.45117,380416,17.0288
1522688,1487,1.45215,380672,17.0527
1523712,1488,1.45312,380928,18.4236
1524736,1489,1.4541,381184,17.9019
1525760,1490,1.45508,381440,16.8237
1526784,1491,1.45605,381696,16.7986
